accno,description,charttype,category,link,taxkey,datevautomatik
4650,Bewirtungskosten,A,E,AP_amount,9,f
4651,"Sonst.eingeschr.abziehb.Betriebsausgaben (abziehb.Anteil)",A,E,,0,f
4652,"Sonst.eingeschr.abziehb.Betriebsausgaben(nicht abziehb.Teil)",A,E,,0,f
4653,Aufmerksamkeiten,A,E,AP_amount,9,f
4654,"Nicht abzugsfähige Bewirtungskosten",A,E,AP_amount,0,f
4655,"Nicht abzugsf.Betriebsausg.a.Werbe-Repräsentatisonk.etc.",A,E,AP_amount,9,f
4660,"Reisekosten Arbeitnehmer",A,E,AP_amount,9,f
4663,"Reisekosten Arbeitn.m.Vorsteuerabzu f.öffentl.Verkehrsm.",A,E,AP_amount,8,f
4664,"Reisekosten Arbeitn.Verpflegungmehr",A,E,AP_amount,0,f
4665,"Nicht abzugsfähige Betriebsausg. aus Werbe-, Repräs.- u. Reisekosten",A,E,,0,f
4666,"Reisekosten Arbeitn.Übernachtungsaufwand",A,E,AP_amount,0,f
4668,"Kilometerentgelderstattung Arbeitnehmer",A,E,AP_amount,0,f
4670,"Reisekosten Unternehmer",A,E,AP_amount,9,f
4672,"Reisekosten Unternehmer (nicht abziehbarer Anteil)",A,E,,0,f
4673,"Reisek.Untern.m.Vorsteuerabzug (öffentl.Verkehrsm.",A,E,AP_amount,8,f
4674,"Reisekosten Untern.Verpflegungsmehr",A,E,AP_amount,0,f
4676,"Reisekosten Untern.Übernachtungsauf",A,E,AP_amount,0,f
4678,Kilometergelderstatt.(Wohn.-Arbeitsst.abziehb.Teil),A,E,,0,f
4679,"Fahrten zw.Wohn.und Arbeitsstätte (nicht abziehb.Teil)",A,E,,0,f
4680,"Fahrten zw.Wohn.-und Arbeitsstätte (Haben)",A,E,,0,f
4681,"Verpflegungsmehraufwendungen im Rahmen der doppelten Haushaltsführung Unternehmer",A,E,,0,f
4700,"Kosten der Warenabgabe",A,E,AP_amount:IC_cogs,0,f
4710,Verpackungsmaterial,A,E,AP_amount:IC_cogs,0,f
4730,Ausgangsfracht,A,E,AP_amount:IC_cogs,0,f
4750,Transportversicherung,A,E,AP_amount:IC_cogs:IC_expense,0,f
4760,Verkaufsprovision,A,E,AP_amount:IC_expense,0,f
4780,Fremdarbeiten,A,E,AP_amount:IC_expense,0,f
4790,"Aufwand für Gewährleistungen",A,E,AP_amount:IC_expense,0,f
4800,"Rep.u.Instandhaltungen v.techn.Anlagen u.Maschinen",A,E,AP_amount,9,f
4801,"Reparaturen und Instandhaltung von Bauten",A,E,,0,f
4805,"Rep.u.Instandhalt.v.and.Anlagen u.Betriebs-u.Geschäftsausst.",A,E,AP_amount,9,f
4806,"Wartungskosten für Hard-u.Software",A,E,AP_amount:IC_expense,9,f
4808,"Zuführung zu Aufwandsrückstellungen",A,E,,0,f
4809,"Sonstige Reparaturen u.Instandhalt.",A,E,AP_amount,9,f
4810,Mietleasing,A,E,AP_amount,0,f
4815,Kaufleasing,A,E,AP_amount,0,f
4822,"Abschreibungen a.immat.Vermögensgeg",A,E,,0,f
4823,"Abschreibungen auf selbst geschaffene immaterielle Vermögensgegenstände",A,E,,0,f
4824,"Abschreibung a.d.Geschäft-o.Firmenw",A,E,,0,f
4825,"Außerplanmäßige Abschreibungen auf den Geschäfts- oder Firmenwert",A,E,,0,f
4826,"Außerplan.AfA a.immat.Vermögensgeg.",A,E,,0,f
4827,"Außerplanmäßige Abschreibungen auf selbst geschaffene immaterielle Vermögensgegenstände",A,E,,0,f
4830,"Abschreibungen auf Sachanlagen (o.Kfz u.Geb.)",A,E,,0,f
4831,"Abschreibung auf Gebäude",A,E,,0,f
4832,"Abschreibungen auf Kfz",A,E,,0,f
4833,"Abschreibungen auf Gebäudeanteil des häuslichen Arbeitszimmers",A,E,,0,f
4840,"Außerplanmäßig Abschr.a.Sachanlagen",A,E,,0,f
4841,"Absetzung f.außergew.techn.u.wirtschaftl.AfA bei Gebäuden",A,E,,0,f
4842,"Absetzung f.außergew.techn.u.wirtschaftl.AfA des Kfz",A,E,,0,f
4843,"Absetzung f.außergew.techn.u.wirtschaftl.AfA sonst.WG",A,E,,0,f
4850,Abschr.a.Sachanl.aufgr.steuerl.Sondervorschriften,A,E,,0,f
4851,"Sonderabschreibung nach §7g(1)u.(2)EStG (ohne Kfz)",A,E,,0,f
4852,"Sonderabschreibung n.§7g(1)u.(2)EStG (für Kfz)",A,E,,0,f
4853,"Kürzung der Anschaffungs- oder Herstellungskosten nach § 7g Abs. 2 EStG (ohne Fahrzeuge)",A,E,,0,f
4854,"Kürzung der Anschaffungs- oder Herstellungskosten nach § 7g Abs. 2 EStG (für Fahrzeuge)",A,E,,0,f
4855,"Sofortabschreibung GWG",A,E,AP_amount,0,f
4856,"Sonderabschreibungen nach § 7b EStG (Mietwohnungsneubau)",A,E,,0,f
4859,"Abzugsbetrag nach § 6b EStG",A,E,,0,f
4860,"Abschreibungen auf aktivierte GWG",A,E,,0,f
4862,"Abschreibungen auf den Sammelposten Wirtschaftsgüter",A,E,,0,f
4865,"Außerplanmäßige Abschreibungen auf aktivierte, geringwertige Wirtschaftsgüter",A,E,,0,f
4866,"Abschreibungen auf Finanzanlagen (nicht dauerhaft)",A,E,,0,f
4870,"Abschreibungen auf Finanzanlagen",A,E,,0,f
4871,"Abschreibungen auf Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG (dauerhaft)9)",A,E,,0,f
4872,"Aufwendungen auf Grund von Verlustanteilen an gewerblichen und selbständigen Mitunternehmerschaften, § 8 GewStG bzw. § 18 EStG23)",A,E,,0,f
4873,"Abschreibungen auf Finanzanlagen auf Grund § 6b EStG-Rücklage, § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG9)",A,E,,0,f
4874,"Abschreibungen auf Finanzanlagen auf Grund § 6b EStG-Rücklage",A,E,,0,f
4875,Abschr.a.Wertp.d.Umlaufvermögens,A,E,,0,f
4876,"Abschreibungen auf Wertpapiere des Umlaufvermögens § 3 Nr. 40 EStG bzw. § 8b Abs. 3 KStG9)",A,E,,0,f
4877,"Abschreibungen auf Finanzanlagen - verbundene Unternehmen",A,E,,0,f
4878,"Abschreibungen auf Wertpapiere des Umlaufvermögens - verbundene Unternehmen",A,E,,0,f
4880,"Abschreibungen auf Umlaufverm. o.Wertpapiere (soweit unübl.Höhe",A,E,,0,f
4882,"Abschreibungen auf Umlaufvermögen, steuerrechtlich bedingt (soweit unüblich hoch)",A,E,,0,f
4886,"Abschreibungen auf Umlaufvermögen außer Vorräte und Wertpapiere des Umlaufvermögens (übliche Höhe)",A,E,,0,f
4887,"Abschreibungen auf Umlaufvermögen außer Vorräte und Wertpapiere des Umlaufvermögens, steuerrechtlich bedingt (übliche Höhe)",A,E,,0,f
4892,"Abschreibungen auf Roh-, Hilfs- und Betriebsstoffe/Waren (soweit unübliche Höhe)",A,E,,0,f
4893,"Abschreibungen auf fertige und unfertige Erzeugnisse (soweit unübliche Höhe)",A,E,,0,f
4900,"Sonstige betriebliche Aufwendungen",A,E,AP_amount,9,f
4902,"Interimskonto für Aufwendungen in einem anderen Land, bei denen eine Vorsteuervergütung möglich ist",A,E,,0,f
4905,"Sons.Aufw.betriebl. und regelmäßig",A,E,AP_amount,9,f
4909,Fremdleistungen,A,E,AP_amount,0,f
4910,Porto,A,E,AP_amount,0,f
4920,Telefon,A,E,AP_amount,9,f
4921,"Mobilfunk D2",A,E,,0,f
4922,Internet,A,E,,0,f
4925,Telefax,A,E,AP_amount,9,f
4930,Bürobedarf,A,E,AP_amount,9,f
4940,"Zeitschriften, Bücher",A,E,AP_amount,8,f
4945,Fortbildungskosten,A,E,AP_amount,9,f
4946,"Freiwillige Sozialleistungen",A,E,AP_amount,0,f
4948,"Sonstige Vergütungen an Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)",A,E,,0,f
4949,"Haftungsvergütung an Mitunternehmer § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)",A,E,,0,f
4950,"Rechts- und Beratungskosten",A,E,AP_amount,9,f
4955,Buchführungskosten,A,E,AP_amount,9,f
4957,"Abschluß- und Prüfungskosten",A,E,AP_amount,9,f
4958,"Vergütungen an Gesellschafter für die miet- oder pachtweise Überlassung ihrer beweglichen Wirtschaftsgüter",A,E,,0,f
4959,"Vergütungen an Mitunternehmer für die miet- oder pachtweise Überlassung ihrer beweglichen Wirtschaftsgüter § 15 EStG (mit Sonderbetriebseinnahme korrespondierend)",A,E,,0,f
4960,"Mieten für Einrichtungen",A,E,AP_amount,9,f
4961,"Pacht (bewegliche Wirtschaftsgüter)",A,E,,0,f
4963,"Aufwendungen für gemietete oder gepachtete bewegliche Wirtschaftsgüter, die gewerbesteuerlich hinzuzurechnen sind",A,E,,0,f
4964,"Aufwendungen für Lizenzen, Konzessionen",A,E,,0,f
4965,Mietleasing,A,E,,9,f
4966,"Gewerbest.zu berücksicht.Mietleasing §8 GewStG",A,E,,0,f
4969,Aufwend.f.Abraum-u.Abfallbeseitigung,A,E,AP_amount,9,f
4970,"Nebenkosten des Geldverkehrs",A,E,,0,f
4971,Verwahrentgelt,A,E,,0,f
4975,"Aufwendungen aus Anteilen an Kapitalgesellschaften §§ 3 Nr. 40 und 3c EStG bzw. § 8b Abs. 1 und 4 KStG9)16)",A,E,,0,f
4976,"Veräußerungskosten § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG (bei Buchgewinn)",A,E,,0,f
4977,"Veräußerungskosten § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG (bei Buchverlust)",A,E,,0,f
4980,Betriebsbedarf,A,E,AP_amount,9,f
4984,"Genossenschaftliche Rückvergütung an Mitglieder",A,E,,0,f
4985,"Werkzeuge und Kleingeräte",A,E,AP_amount,9,f
4990,"Kalkulatorischer Unternehmerlohn",A,E,,0,f
4991,"Kalkulatorische Miete und Pacht",A,E,,0,f
4992,"Kalkulatorische Zinsen",A,E,,0,f
4993,"Kalkulatorische Aschreibungen",A,E,,0,f
4994,"Kalkulatorische Wagnisse",A,E,,0,f
4995,"Kalkulatorischer Lohn f.unentgeltl.Mitarbeiter",A,E,,0,f
4996,Herstellungskosten,A,E,,0,f
4997,Verwaltungskosten,A,E,,0,f
4998,Vertriebskosten,A,E,,0,f
4999,"Gegenkonto 4996-4998",A,E,,0,f
7000,"Unfertige Erzeugnisse, unfertige Leistungen (Bestand)",A,E,,0,f
7050,"Unfertige Erzeugnisse (Bestand)",A,E,,0,f
7080,"Unfertige Leistungen (Bestand)",A,E,,0,f
7090,"In Ausführung befindliche Bauaufträge",A,E,,0,f
7095,"In Arbeit befindliche Aufträge",A,E,,0,f
7100,"Fertige Erzeugnisse und Waren (Bestand)",A,E,,0,f
7110,"Fertige Erzeugnisse (Bestand)",A,E,,0,f
7140,"Waren (Bestand)",A,E,,0,f
8000,"Umsatzerlöse (Zur freien Verfügung)",A,I,,0,f
8100,"Steuerfreie Umsätze §4Nr.8ff UstG",A,I,AR_amount,0,t
8105,"Steuerfreie Umsätze nach § 4 Nr. 12 UStG (Vermietung und Verpachtung)",A,I,,0,f
8110,"Sonstige steuerfreie Umsätze Inland",A,I,AR_amount,0,t
8120,"Steuerfreie Umsätze §4Nr.1a UstG",A,I,AR_amount:IC_sale:IC_income,0,t
8125,"Steuerfrei innergem. Lieferungen §41bUStG",A,I,AR_amount:IC_sale:IC_income,0,t
8130,"Liefe.d.1.Abnehm.bei innergem.Dreiecksg §25b2UStG",A,I,AR_amount:IC_sale:IC_income,0,t
8135,"Steuerfr.innergem.Lief.v.Neufahrz.an Abn.o.USt-Ident-Nr.",A,I,AR_amount:IC_sale,0,t
8140,"Steuerfreie Umsätze Offshore usw.",A,I,,0,f
8150,"Sonstige steuerfreie Umsätze §42-7UStG",A,I,AR_amount:IC_sale:IC_income,0,t
8160,"Steuerfreie Umsätze ohne Vorsteuerabzug zum Gesamtumsatz gehörend, § 4 UStG",A,I,,0,f
8165,"Steuerfreie Umsätze ohne Vorsteuerabzug zum Gesamtumsatz gehörend",A,I,,0,f
8189,"Umsatzerlöse nach § 25 UStG ohne USt1)",A,I,,0,f
8190,"Erlöse,die mit den Durchschnittssätzen d.§24UStG vers.werd.",A,I,AR_amount,0,f
8191,"Umsatzerlöse nach §§ 25 und 25a UStG 19 % USt11)",A,I,,0,f
8192,"Steuerfreie Erlöse Kleinunternehmer nach § 19 Abs. 1 UStG",A,I,,0,f
8193,"Umsatzerlöse nach §§ 25 und 25a UStG ohne USt11)",A,I,,0,f
8194,"Umsatzerlöse aus Reiseleistungen § 25 Abs. 2 UStG, steuerfrei 8195",A,I,,0,f
8195,"Erlöse als Kleinunternehmer i.S.d.§19(1)UStG",A,I,AR_amount,0,f
8197,"Umsatzerlöse nach § 25a UStG ohne USt1)",A,I,,0,f
8198,"Umsatzerlöse nach § 25 UStG 19 % USt1)",A,I,,0,f
8199,"Umsatzerlöse nach § 25a UStG 19 % USt1)",A,I,,0,f
8200,Erlöse,A,I,AR_amount:IC_sale:IC_income,0,f
8290,"Erlöse 0 % USt",A,I,,0,f
8300,"Erlöse 7 % / 5 % USt",A,I,AR_amount:IC_sale:IC_income,2,t
8310,"Erlöse Inland stpfl. EG-Lieferung7%",A,I,AR_amount:IC_sale:IC_income,12,t
8315,"Erlös Inland stpfl.EG-Lieferung 16%/19%",A,I,AR_amount:IC_sale:IC_income,13,t
8320,"Erlöse aus im and.EG-Land steuerpfl.Lieferungen",A,I,AR_amount:IC_sale:IC_income,10,f
8331,"Erlöse aus im anderen EU-Land steuerpflichtigen elektronischen Dienstleistungen5)",A,I,,0,f
8334,"Erlöse 7 % USt",A,I,AR_amount,2,t
8335,"Erlöse aus Lieferungen von Mobilfunkgeräten, Tablet-Computern, Spielekonsolen und integrierten Schaltkreisen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet",A,I,,0,f
8336,"Nicht steuerbare s. Leistung § 18b UStG",A,I,,0,f
8337,"Erlöse aus Leistungen, für die der Leistungsempfänger die Umsatzsteuer nach § 13b UStG schuldet",A,I,,0,f
8338,"Erlöse aus im Drittland steuerbaren Leistungen, im Inland nicht steuerbare Umsätze",A,I,,0,f
8339,"Erlöse aus im anderen EU-Land steuerbaren Leistungen, im Inland nicht steuerbare Umsätze",A,I,,0,f
8340,"Erlöse 16 % USt",A,I,,0,f
8400,"Erlöse 19 % / 16 % USt",A,I,AR_amount:IC_sale:IC_income,3,t
8410,"Erlöse 19 % USt",A,I,AR_amount,3,t
8449,"Erlöse aus im Inland steuerpflichtigen elektronischen Dienstleistungen 19 % USt",A,I,AR_amount,3,t
8499,"Nebenerlöse (Bezug zu Materialaufwand) Konten für die Verbuchung von Sonderbetriebseinnahmen",A,I,,0,f
8500,Provisionserlöse,A,I,AR_amount:IC_income,3,f
8501,"Sonderbetriebseinnahmen, Miet-/ Pachteinnahmen28)",A,I,,0,f
8502,"Sonderbetriebseinnahmen, Zinseinnahmen28)",A,I,,0,f
8503,"Sonderbetriebseinnahmen, Haftungsvergütung28)",A,I,,0,f
8504,"Sonderbetriebseinnahmen, Pensionszahlungen28)",A,I,,0,f
8505,"Sonderbetriebseinnahmen, sonstige Sonderbetriebseinnahmen28)",A,I,,0,f
8506,"Provisionserlöse 7% USt.",A,I,AR_amount:IC_income,2,f
8508,"Provisionserlöse 16%/19% USt.",A,I,AR_amount:IC_income,3,f
8510,Provisionsumsätze,A,I,,0,f
8514,"Provisionsumsätze, steuerfrei § 4 Nr. 8 ff. UStG",A,I,,0,f
8515,"Provisionsumsätze, steuerfrei § 4 Nr. 5 UStG",A,I,,0,f
8519,"Provisionsumsätze 19 % USt",A,I,AR_amount,3,t
8520,"Erlöse Abfallverwertung",A,I,AR_amount:IC_sale,3,f
8540,"Erlös Leergut",A,I,AR_amount:IC_sale,3,f
8570,"Sonstige Erträge aus Provisionen, Lizenzen und Patenten",A,I,,0,f
8580,"Erlöse zum allg.Umsatzsteuersatz (EÜR)",A,I,,0,f
8581,"Erlöse zum ermä.Umsatzsteuersatz (EÜR)",A,I,,0,f
8582,"Erlöse steuerfrei u.nicht steuerbar (EÜR)",A,I,,0,f
8589,"Gegenkonto 8580-8582 b.Aufteilung d.Erlöse n.Steuersätzen(EÜR)",A,C,,0,f
8590,"Verrechnete sons. Sachbezüge keine Waren",A,I,AR_amount,0,f
8591,"Sachbezüge 7% Ust (Waren)",A,I,AR_amount,2,t
8595,"Sachbezüge 16%/19% Ust (Waren)",A,I,AR_amount,3,t
8600,"Sonstige Erlöse betriebl.u.regelmäß",A,I,AR_amount,3,f
8603,"Sonstige betriebliche Erträge",A,I,,0,f
8604,"Erstattete Vorsteuer anderer Länder",A,I,,0,f
8605,"Sonstige Erträge betrieblich und regelmäßig",A,I,,0,f
8606,"Sonstige betriebliche Erträge von verbundenen Unternehmen",A,I,,0,f
8607,"Andere Nebenerlöse",A,I,,0,f
8609,"Sonstige Erträge betrieblich und regelmäßig, steuerfrei § 4 Nr. 8 ff. UStG",A,I,,0,f
8610,"Verrechnete sonstige Sachbezüge",A,I,,0,f
8611,"Verrechnete sonstige Sachbezüge aus Fahrzeug-Gestellung 19 % USt",A,I,AR_amount,3,t
8613,"Verrechnete sonstige Sachbezüge 19 % USt",A,I,AR_amount,3,t
8614,"Verrechnete sonstige Sachbezüge ohne Umsatzsteuer",A,I,,0,f
8625,"Sonstige betriebliche Erträge, steuerfrei z. B. § 4 Nr. 2 bis 7 UStG",A,I,,0,f
8630,"Sonstige Erträge betrieblich und regelmäßig 7 % USt",A,I,AR_amount,2,t
8640,"Sonstige Erträge betrieblich und regelmäßig 19 % USt",A,I,AR_amount,3,t
8649,"Sonstige Erträge betrieblich und regelmäßig 16 % USt",A,I,,0,f
8650,"Erlöse Zinsen und Diskotspesen",A,I,,0,f
8660,"Erlöse Zinsen und Diskontspesen aus verbundenen Unternehmen",A,I,,0,f
8700,Erlösschmälerungen,A,I,,0,f
8701,"Erlösschmälerungen für steuerfreie Umsätze nach § 4 Nr. 8 ff. UStG",A,I,,0,f
8702,"Erlösschmälerungen für steuerfreie Umsätze nach § 4 Nr. 2 bis 7 UStG",A,I,,0,f
8703,"Erlösschmälerungen für sonstige steuerfreie Umsätze ohne Vorsteuerabzug",A,I,,0,f
8704,"Erlösschmälerungen für sonstige steuerfreie Umsätze mit Vorsteuerabzug",A,I,,0,f
8705,"Erlösschmälerungen aus steuerfreien Umsätzen § 4 Nr. 1a UStG",A,I,,0,f
8706,"Erlösschmälerungen für steuerfreie innergemeinschaftliche Dreiecksgeschäfte nach § 25b Abs. 2 und 4 UStG",A,I,,0,f
8707,"Erlösschmälerungen für steuerfreie Umsätze nach § 19 Abs. 1 UStG1)",A,I,,0,f
8708,"Erlösschmälerungen für Umsätze nach § 25 UStG 19 % USt1)",A,I,,0,f
8709,"Erlösschmälerungen für Umsätze nach § 25a UStG 19 % USt1)",A,I,,0,f
8710,"Erlösschmälerung 7% USt.",A,I,,2,t
8719,"Erlösschmälerungen 0 % USt",A,I,,0,f
8720,"Erlösschmälerung 16%/19% USt.",A,I,,3,t
8724,"Erlösschmälerungen aus steuerfreien innergemeinschaftlichen Lieferungen",A,I,,0,f
8725,"Erlösschmä.Inl.stpfl.EG-Lief. 7%USt",A,I,,12,t
8726,Erlösschmä.Inl.stpfl.EG-Lief.16%/19%USt,A,I,,13,t
8727,"Erlösschmä.and.EG Land stpfl.Liefer",A,I,,0,f
8731,"Gewährte Skonti 7% USt",A,I,AR_paid,2,t
8732,"Gewährte Skonti 5% USt",A,I,AR_paid,2,t
8735,"Gewährte Skonti 16 % USt",A,I,AR_paid,3,t
8736,"Gewährte Skonti 19 % USt",A,I,AR_paid,3,f
8746,"Gewährte Skonti aus im Inland steuerpflichtigen EU-Lieferungen 7 % USt",A,I,AR_amount,2,t
8748,"Gewährte Skonti aus im Inland steuerpflichtigen EU-Lieferungen 19 % USt",A,I,AR_amount,3,t
8750,"Gewährte Boni 7% USt.",A,E,AR_paid,2,t
8760,"Gewährte Boni 16%/19% USt.",A,E,AR_paid,3,t
8769,"Gewährte Boni",A,I,,0,f
8770,"Gewährte Rabatte",A,I,,0,f
8780,"Gewährte Rabatte 7% USt.",A,E,AR_paid,2,t
8790,"Gewährte Rabatte 16%/19% Ust.",A,E,AR_paid,3,t
8800,"Erlöse aus Anlagenverkäufen",A,I,AR_amount,3,f
8801,"Erlöse aus Anlagenverkäufen Sachanl.verm.b.Buchverl.16%/19%USt.",A,E,,3,t
8807,"Erlöse a.Verk.Sachanlagen steuerfrei§4Nr.1aUStG(b.Buchverlust)",A,E,,0,t
8808,"Erlöse a.Verk.Sachanlagen steuerfrei§4Nr.1bUStG(b.Buchverlust)",A,E,,0,t
8809,"Erlöse aus Verk.Sachanlagevermögen16%/19% USt (bei Buchverlust)",A,E,,0,t
8817,"Erlöse aus Verkäufen immaterieller Vermögensgegenstände (bei Buchverlust)",A,I,,0,f
8818,"Erlöse aus Verkäufen Finanzanlagen (bei Buchverlust)",A,I,,0,f
8819,"Erlöse aus Verkäufen Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG i. V. m. § 8b Abs. 3 S. 3 KStG (bei Buchverlust)9)",A,I,,0,f
8820,"Erlöse aus Anlageverkäufen Sachanl.verm.b.Buchgewinn16%/19%Ust",A,I,AR_amount,3,t
8827,"Erlöse a.Verk.Sachanlagen steuerfr.§4Nr.1aUStG(bei Buchgewinn)",A,I,,0,t
8828,"Erlöse a.Verk.Sachanlagen steuerfr.§4Nr.1bUStG(b.Buchgewinn)",A,I,,0,t
8829,"Erl.a.Anlagenverk.bei Buchgewinn",A,I,AR_amount,3,f
8837,"Erlöse aus Verkäufen immaterieller Vermögensgegenstände (bei Buchgewinn)",A,I,,0,f
8838,"Erlöse aus Verkäufen Finanzanlagen (bei Buchgewinn)",A,I,,0,f
8839,"Erlöse aus Verkäufen Finanzanlagen § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG (bei Buchgewinn)9)",A,I,,0,f
8850,"Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens 19 % USt für § 4 Abs. 3 Satz 4 EStG",A,I,AR_amount,3,t
8851,"Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens, umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m. § 4 Abs. 3 Satz 4 EStG",A,I,,0,f
8852,"Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens, umsatzsteuerfrei § 4 Nr. 8 ff. UStG i. V. m. § 4 Abs. 3 Satz 4 EStG und § 3 Nr. 40 EStG bzw. § 8b Abs. 2 KStG9)",A,I,,0,f
8853,"Erlöse aus Verkäufen von Wirtschaftsgütern des Umlaufvermögens nach § 4 Abs 3 Satz 4 EStG",A,I,,0,f
8900,"Unentgeltliche Wertabgaben",A,I,AR_amount,0,f
8905,"Entnahme v. Gegenst.o.USt.",A,I,,0,f
8906,"Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt",A,I,,0,f
8910,"Entnahme des Untern.f.Zwecke ausserh.d.Untern 16%/19%(Waren)",A,I,AR_amount,3,t
8915,"Entnah.d.Untern.f.Zwecke ausserh.d.Untern.7%USt",A,I,AR_amount,2,t
8917,"Entnahme durch den Unternehmer für Zwecke außerhalb des Unternehmens (Waren) 7 % USt",A,I,AR_amount,2,t
8918,"Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens ohne USt (TelefonNutzung)",A,I,,0,f
8919,"Entnahme durch den Untern.f.Zwecke außerhalb d.Untern.(Waren)o.USt",A,I,,0,f
8920,"Verw.v.Gegens.f.Zwecke ausserh.d.Untern.16%/19%USt.",A,I,,3,t
8921,"Verwend.v.Gegenst.f.Zwecke außerh.d.Untern.16%/19%USt(Kfz-Nutzung)",A,I,,0,t
8922,"Verwend.f.Gegenst.f.Zwecke außerh.d.Untern.16%/19%USt(Telefonnutzung)",A,I,,0,t
8924,"Verwendung v.Gegenständen f.Zwecke außerhalb d.Untern.o.USt.",A,I,,0,f
8925,Unentgeltl.Erbring.sons.Leis.16%/19%USt,A,I,AR_amount,3,t
8929,"Unentgeltliche Erbringung einer sonstigen Leistung ohne USt",A,I,,0,f
8930,"Verwendung v.Gegenst.f.Zwecke außerhalb d.Unternehmens 7% USt.",A,I,AR_amount,2,t
8931,"Verwendung von Gegenständen für Zwecke außerhalb des Unternehmens 7 % USt",A,I,AR_amount,2,t
8932,"Unentgeltliche Erbringung einer sonstigen Leistung 7 % USt",A,I,AR_amount,2,t
8933,"Unentgeltliche Erbringung einer sonstigen Leistung 7 % USt",A,I,AR_amount,2,t
8935,"Unentgeltl.Zuwend.v.Gegens. 16%/19% Ust",A,I,AR_amount,3,t
8939,"Unentgeltl.Zuw.v.Gegens.ohne Ust",A,I,,0,f
8940,"Unentgeltl.Zuw.v Waren 16%/19% Ust",A,I,,3,t
8945,"Unentgeltl.Zuw.von Waren 7% Ust",A,I,,2,t
8947,"Unentgeltliche Zuwendung von Waren 7 % USt",A,I,AR_amount,2,t
8949,"Unentgeltl.Zuwendung v.Waren o.USt.",A,I,,0,f
8950,"Nicht steuerbare Umsätze",A,I,,0,f
8955,Umsatzsteuervergütungen,A,I,,0,f
8959,"Direkt mit dem Umsatz verbundene Steuern",A,I,,0,f
8960,"Bestandsveränderung unf.Erz.",A,E,,0,f
8970,Bestandsveränd.unf.Leist.,A,E,,0,f
8975,"Bestandsveränderungen in Ausführung befindliche Bauaufträge",A,I,,0,f
8977,"Bestandsveränderungen in Arbeit befindliche Aufträge",A,I,,0,f
8980,Bestandsveränd.fert..Leist.,A,E,,0,f
8990,And.aktiv.Eigenleistungen,A,E,,0,f
8994,"Aktivierte Eigenleistungen (den Herstellungskosten zurechenbare Fremdkapitalzinsen)",A,I,,0,f
8995,"Aktivierte Eigenleistungen zur Erstellung von selbst geschaffenen immateriellen Vermögensgegenständen",A,I,,0,f
9000,"Saldenvorträge,Sachkonten",A,A,,0,f
9001,"Saldenvorträge, Sachkonten",A,A,,0,f
9008,"Saldenvorträge,Debitoren",A,A,,0,f
9009,"Saldenvorträge,Kreditoren",A,L,,0,f
9051,"Offene Posten aus 2021",A,A,,0,f
9052,"Offene Posten aus 2022",A,A,,0,f
9053,"Offene Posten aus 2023",A,A,,0,f
9054,"Offene Posten aus 2024",A,A,,0,f
9055,"Offene Posten aus 2025",A,A,,0,f
9056,"Offene Posten aus 20261)",A,A,,0,f
9090,Summenvortragskonto,A,A,,0,f
9101,Verkaufstage12),A,A,,0,f
9102,"Anzahl der Barkunden12)",A,A,,0,f
9120,Erweiterungsinvestitionen,A,A,,0,f
9135,"Auftragseingang im Geschäftsjahr",A,A,,0,f
9141,"Variables Kapital TH",A,A,,0,f
9142,"Variables Kapital - Anteil für Teilhafter Sammelposten anrechenbare Privatsteuern",A,A,,0,f
9143,"Privatsteuern Kapitalertragsteuer (Sammelposten)",A,A,,0,f
9144,"Privatsteuern Solidaritätszuschlag (Sammelposten)",A,A,,0,f
9145,"Privatsteuern Kirchensteuer (Sammelposten) Kapitaländerungen durch Übertragung einer § 6b EStG Rücklage",A,A,,0,f
9146,"Variables Kapital Vollhafter - Übertragung einer § 6b EStG-Rücklage",A,A,,0,f
9147,"Variables Kapital Teilhafter - Übertragung einer § 6b EStG-Rücklage",A,A,,0,f
9150,"Festkapital – andere Kapitalkontenanpassungen VH",A,A,,0,f
9151,"Variables Kapital – andere Kapitalkontenanpassungen VH",A,A,,0,f
9152,"Verlust-/Vortragskonto – andere Kapitalkontenanpassungen VH",A,A,,0,f
9153,"Kapitalkonto III – andere Kapitalkontenanpassungen VH",A,A,,0,f
